Date,SANDP,FORD,GE,MICROSOFT,ORACLE,USTB3M,ret_sp500,ret_ford,ret_ge,ret_microsoft,ret_oracle,ustb3m,retexc_sp500,retexc_ford,retexc_ge,retexc_microsoft,retexc_oracle
2003-08-01T00:00:00Z,1008.01001,11.56,29.57,26.52,12.83,0.97,1.7715355730742566,4.421586715004233,3.8963693767602336,0.415643900862106,6.7713209588122325,0.08083333333333333,1.6907022397409233,4.3407533816709,3.8155360434269,0.3348105675287727,6.690487625478899
2003-09-01T00:00:00Z,995.969971,10.77,29.809999,27.799999,11.25,0.96,-1.2016271605864937,-7.078637207593408,0.8083540279804069,4.7136819407705755,-13.141804997711581,0.08,-1.2816271605864937,-7.158637207593408,0.7283540279804069,4.633681940770575,-13.221804997711581
2003-10-01T00:00:00Z,1050.709961,12.13,29.01,26.139999,11.97,0.94,5.350426046453016,11.891723178766167,-2.720327601087691,-6.156931478483951,6.203539091945265,0.07833333333333332,5.272092713119683,11.813389845432834,-2.798660934421024,-6.235264811817284,6.125205758611932
2003-11-01T00:00:00Z,1058.199951,13.2,28.67,25.709999,12.02,0.95,0.710321616875742,8.45351066363662,-1.1789318238034419,-1.658668755810222,0.41684095371796737,0.07916666666666666,0.6311549502090754,8.374343996969953,-1.2580984904701085,-1.7378354224768886,0.3376742870513007
2003-12-01T00:00:00Z,1111.920044,16,30.98,27.370001,13.23,0.91,4.9518985182709585,19.237189264745602,7.749055509344416,6.256757720651462,9.591504901980263,0.07583333333333334,4.876065184937625,19.16135593141227,7.673222176011082,6.180924387318129,9.51567156864693
2004-01-01T00:00:00Z,1131.130005,14.54,33.630001,27.65,13.86,0.9,1.7128847112133805,-9.568525013440787,8.207672049881065,1.0178168379403107,4.652001563489305,0.075,1.6378847112133805,-9.643525013440787,8.132672049881066,0.9428168379403108,4.577001563489305
2004-02-01T00:00:00Z,1144.939941,13.75,32.52,26.530001,12.87,0.94,1.21350448776818,-5.586464799279289,-3.3563270807923207,-4.134952212551868,-7.410797215372211,0.07833333333333332,1.1351711544348466,-5.664798132612622,-3.434660414125654,-4.213285545885201,-7.489130548705544
2004-03-01T00:00:00Z,1126.209961,13.57,30.52,24.93,12,0.95,-1.6494203768324667,-1.31773502658028,-6.347307826335369,-6.220430830735868,-6.9992371820034815,0.07916666666666666,-1.7285870434991333,-1.3969016932469467,-6.426474493002035,-6.299597497402535,-7.078403848670148
2004-04-01T00:00:00Z,1107.300049,15.36,29.950001,26.129999,11.25,0.96,-1.693331461333969,12.390525387274831,-1.885284846581703,4.701214372686646,-6.453852113757108,0.08,-1.773331461333969,12.310525387274831,-1.965284846581703,4.621214372686646,-6.533852113757108
2004-05-01T00:00:00Z,1120.680054,14.85,31.120001,26.23,11.4,1.04,1.2011028138810609,-3.3766862470817394,3.8321373493427124,0.3819752616449623,1.324522675002049,0.08666666666666667,1.1144361472143942,-3.4633529137484063,3.7454706826760455,0.29530859497829565,1.2378560083353822
2004-06-01T00:00:00Z,1140.839966,15.65,32.400002,28.559999,11.93,1.29,1.7829111261681518,5.247105173745359,4.030775308281065,8.510330857859527,4.5442880709374744,0.1075,1.675411126168152,5.139605173745359,3.923275308281065,8.402830857859527,4.4367880709374745
2004-07-01T00:00:00Z,1101.719971,14.72,33.25,28.49,10.51,1.36,-3.489223473520653,-6.126380368543183,2.589628257518628,-0.24539539475609828,-12.67290512209649,0.11333333333333334,-3.602556806853986,-6.239713701876516,2.4762949241852947,-0.3587287280894316,-12.786238455429823
2004-08-01T00:00:00Z,1104.23999,14.11,32.790001,27.299999,9.97,1.5,0.2284737838190054,-4.232334743600763,-1.3931145748204088,-4.266648294894004,-5.274660091511274,0.125,0.1034737838190054,-4.357334743600763,-1.5181145748204088,-4.391648294894004,-5.399660091511274
2004-09-01T00:00:00Z,1114.579956,14.05,33.580002,27.65,11.28,1.68,0.9320306381454202,-0.42613700849676306,2.3807089854995134,1.2739062407467028,12.345066209616595,0.13999999999999999,0.7920306381454202,-0.5661370084967631,2.2407089854995133,1.1339062407467029,12.205066209616595
2004-10-01T00:00:00Z,1130.199951,13.03,34.119999,27.969999,12.66,1.79,1.3916951999808802,-7.53680046430012,1.595298210650009,1.1506743492931903,11.541617064611742,0.14916666666666667,1.2425285333142135,-7.6859671309667865,1.4461315439833424,1.0015076826265237,11.392450397945076
2004-11-01T00:00:00Z,1173.780029,14.18,35.360001,26.809999,12.74,2.11,3.7834770167195053,8.457812996722769,3.569757273483054,-4.235755651292328,0.6299233427986994,0.1758333333333333,3.607643683386172,8.281979663389436,3.3939239401497208,-4.411588984625661,0.45409000946536615
2004-12-01T00:00:00Z,1211.920044,14.64,36.5,26.719999,13.72,2.22,3.197658014831539,3.192498742918426,3.1730994538460955,-0.33626037050575874,7.410797215372211,0.18500000000000003,3.012658014831539,3.007498742918426,2.9880994538460954,-0.5212603705057588,7.225797215372212
2005-01-01T00:00:00Z,1181.27002,13.17,36.130001,26.280001,13.77,2.37,-2.561576734361193,-10.581599277797604,-1.0188687751067516,-1.6604079575135433,0.36376904428241374,0.1975,-2.7590767343611926,-10.779099277797604,-1.2163687751067516,-1.8579079575135433,0.16626904428241374
2005-02-01T00:00:00Z,1203.599976,12.65,35.200001,25.16,12.95,2.58,1.8726898003228243,-4.0284300581660215,-2.6077461824236536,-4.355279983591931,-6.139652459501699,0.215,1.6576898003228242,-4.243430058166021,-2.8227461824236535,-4.570279983591931,-6.354652459501699
2005-03-01T00:00:00Z,1180.589966,11.33,36.060001,24.17,12.48,2.8,-1.9302761113508815,-11.020314013361432,2.4138134493587593,-4.014323711684842,-3.696842520426502,0.2333333333333333,-2.163609444684215,-11.253647346694764,2.180480116025426,-4.247657045018175,-3.9301758537598355
